timestamp,gpu_id,gpu_type,sample_idx,gpu_utilization,memory_utilization,sm_occupancy,active_sms,gpu_clock_mhz,memory_clock_mhz,gpu_temp_c,memory_temp_c,hotspot_temp_c,power_draw_w,power_rail_12v,power_rail_3v3,power_rail_gpu_core,power_efficiency,memory_bw_utilization,memory_bw_achieved_gbps,ecc_sbe_count,ecc_dbe_count,retired_pages_sbe,retired_pages_dbe,nvlink_bw_gbps,nvlink_replay_errors,nvlink_recovery_errors,nvlink_crc_errors,pcie_bw_gbps,pcie_replay_count,pcie_link_width,pcie_link_gen,kernel_exec_avg_ms,kernel_exec_p99_ms,kernel_exec_max_ms,cuda_assert_count,cuda_sync_errors,cuda_oom_events,tensor_core_util,fp16_checksum,fp32_checksum,fan_speed_rpm,xid_error_count,last_xid_code,warp_efficiency,gradient_norm,gradient_nan_count,gradient_inf_count,training_loss
2024-12-22 06:14:08,GPU-CFCD2084,A100_PCIe,848,87.40791608506362,86.21156499959952,74.21863995439641,107,1354.7781,1593.0751,71.5986,76.54335,85.986664,307.01913,12.000647,3.3002577,0.8809069,0.91308355,69.86317,1351.8523,0,0,0,0,0.0,16,1,0,55.898582,0,16,4,36.81844,41.232468,82.577545,0,0,0,61.24184,0.9999983,0.99999994,3079,0,0,97.02418,0.14381929,0,0,1.9160252
2024-12-22 06:14:09,GPU-CFCD2084,A100_PCIe,849,99.98109479621053,89.98324146308005,85.02688049338758,108,1393.1779,1592.8031,78.3441,83.32804,93.36113,330.0,11.99961,3.2996888,0.89985186,0.90003836,79.982414,1547.6597,0,0,0,0,0.0,17,1,0,63.994137,0,16,4,40.319557,45.0612,89.99707,0,0,0,69.86238,1.0000033,1.0,3416,0,0,98.03007,0.14992927,0,0,1.9142022
2024-12-22 06:14:10,GPU-CFCD2084,A100_PCIe,850,87.3348606440993,86.17776514220452,74.11273599114627,107,1355.0911,1593.1757,71.63508,76.58797,86.019104,307.3158,11.999699,3.3003922,0.88086325,0.9131629,69.96933,1353.9066,0,0,0,0,0.0,18,1,0,55.921772,0,16,4,36.842197,41.016747,82.175095,0,0,0,61.026035,0.9999973,1.0000001,3081,0,0,97.01558,0.1435482,0,0,1.9147954
2024-12-22 06:14:11,GPU-CFCD2084,A100_PCIe,851,100.0,89.95764799416065,84.93122156709433,108,1392.4106,1593.0488,78.31979,83.30718,93.33467,330.0,12.001728,3.2992246,0.9000933,0.9001409,79.97163,1547.4509,0,0,0,0,0.0,19,1,0,64.01202,0,16,4,40.31562,44.994236,89.88646,0,0,0,69.862045,1.0000006,0.99999976,3414,0,0,97.94911,0.15029249,0,0,1.9163638
2024-12-22 06:14:12,GPU-CFCD2084,A100_PCIe,852,87.43820296925247,86.1860440662561,74.20718187462936,107,1354.7789,1592.9048,71.62379,76.596756,85.954094,307.09,12.000598,3.300189,0.8810109,0.91232467,70.18644,1358.1077,0,0,0,0,0.0,20,1,0,55.92761,0,16,4,37.02722,41.209442,82.45679,0,0,0,61.246635,1.000003,0.9999999,3081,0,0,96.95769,0.14346856,0,0,1.9138309
2024-12-22 06:14:13,GPU-CFCD2084,A100_PCIe,853,87.3751777032318,86.26142225174017,74.24282079998721,107,1355.0902,1593.078,71.67537,76.6868,86.11245,307.15314,12.000323,3.2995014,0.8813113,0.9124695,69.991684,1354.3391,0,0,0,0,0.0,20,1,0,55.91676,0,16,4,37.04455,41.26103,82.44045,0,0,0,61.206535,1.0000055,0.99999964,3083,0,0,97.00285,0.14380048,0,0,1.9158683
2024-12-22 06:14:14,GPU-CFCD2084,A100_PCIe,854,87.45864405166368,86.19197911711413,74.1928723490891,107,1354.7253,1592.9447,71.59653,76.6016,86.00452,307.10797,12.000831,3.2997906,0.8805016,0.9129605,69.91879,1352.9286,0,0,0,0,0.0,20,1,0,55.926636,0,16,4,36.99183,41.215446,82.4473,0,0,0,61.140995,0.99999976,1.0000001,3078,0,0,97.01047,0.14360182,0,0,1.9156517
2024-12-22 06:14:15,GPU-CFCD2084,A100_PCIe,855,87.48795062569484,86.19964053747864,74.23732021490781,107,1354.7982,1593.03,71.70216,76.740906,86.09121,307.14072,12.001421,3.2998164,0.8812858,0.9121033,69.853165,1351.6587,0,0,0,0,0.0,20,1,0,55.93072,0,16,4,37.01298,41.177944,82.367455,0,0,0,61.06135,1.0000002,1.0,3085,0,0,97.04823,0.14373699,0,0,1.9143867
2024-12-22 06:14:16,GPU-CFCD2084,A100_PCIe,856,87.35174134591387,86.20374827450266,74.14427109936913,107,1355.4375,1593.0206,71.58512,76.583496,85.90214,307.14865,11.998383,3.3005126,0.881182,0.9129104,69.834305,1351.2937,0,0,0,0,0.0,20,1,0,55.957306,0,16,4,37.172066,41.205894,82.635,0,0,0,61.200233,0.9999977,0.99999994,3077,0,0,96.96952,0.14386113,0,0,1.9143422
2024-12-22 06:14:17,GPU-CFCD2084,A100_PCIe,857,87.36229940472255,86.23731413455519,74.3555074951721,107,1354.8677,1593.1744,71.6713,76.68146,86.00279,307.2296,11.999434,3.2997994,0.8811006,0.9124412,69.97372,1353.9915,0,0,0,0,0.0,20,2,0,55.953865,0,16,4,37.131855,41.262108,82.36203,0,0,0,61.32564,0.9999992,0.99999994,3084,0,0,96.99288,0.14377016,0,0,1.9136915
2024-12-22 06:14:18,GPU-CFCD2084,A100_PCIe,858,99.99157749675214,90.01824997924268,84.99174864776433,108,1393.0364,1593.1815,78.25557,83.23884,93.28187,330.0,11.999768,3.2999685,0.8997417,0.8994841,79.94735,1546.9812,0,0,0,0,0.0,20,2,0,64.01214,0,16,4,40.491436,45.00236,89.927666,0,0,0,70.13037,1.0000044,0.99999994,3413,0,0,98.046844,0.14963779,0,0,1.9141022
2024-12-22 06:14:19,GPU-CFCD2084,A100_PCIe,859,87.44216063288961,86.10532490251397,74.1396275237118,107,1355.4624,1592.9403,71.63407,76.60098,85.92511,307.2563,11.999022,3.2998247,0.8808036,0.9126592,70.03805,1355.2362,0,0,0,0,0.0,20,2,0,55.94408,0,16,4,37.155937,41.212627,82.378716,0,0,0,61.04927,1.0000018,1.0000001,3080,0,0,96.988335,0.14389455,0,0,1.9134573
2024-12-22 06:14:20,GPU-CFCD2084,A100_PCIe,860,87.39762499866818,86.26959511581939,74.2312511779715,107,1354.8823,1593.1058,71.653656,76.678696,86.03866,307.26517,11.999735,3.2996068,0.8812939,0.9122908,69.93505,1353.2433,0,0,0,0,0.0,21,2,0,55.94189,0,16,4,37.238964,41.324863,82.68262,0,0,0,61.307476,1.0000024,0.99999976,3082,0,0,97.000946,0.14333096,0,0,1.9156282
2024-12-22 06:14:21,GPU-CFCD2084,A100_PCIe,861,87.5154933248288,86.28776306999703,74.3528671348768,107,1354.8514,1593.0355,71.633606,76.670906,85.95208,307.37912,11.998449,3.2995877,0.88119996,0.912337,69.9396,1353.3313,0,0,0,0,0.0,21,2,0,55.963726,0,16,4,37.15299,41.208622,82.38605,0,0,0,61.05542,1.0000013,0.9999999,3081,0,0,96.99298,0.14384979,0,0,1.9140346
2024-12-22 06:14:22,GPU-CFCD2084,A100_PCIe,862,87.46493430977597,86.18983962810199,74.26926455977018,107,1355.0511,1592.8588,71.64889,76.67006,85.98614,307.29556,12.000922,3.3001235,0.8812039,0.91231024,69.96306,1353.7852,0,0,0,0,0.0,21,2,0,55.956673,0,16,4,37.17227,41.055683,81.89157,0,0,0,61.167416,1.0000021,0.9999998,3082,0,0,97.01795,0.14381005,0,0,1.9148139
2024-12-22 06:14:23,GPU-CFCD2084,A100_PCIe,863,87.44685322063435,86.19445398918377,74.25811929155054,107,1354.8228,1592.9304,71.60369,76.60763,85.91947,307.31696,11.999482,3.2999895,0.88114625,0.9126015,69.940384,1353.3464,0,0,0,0,0.0,22,2,0,55.96739,0,16,4,37.25346,41.3216,82.7169,0,0,0,61.159138,1.0000039,0.99999946,3081,0,0,97.01576,0.14366533,0,0,1.9130026
2024-12-22 06:14:24,GPU-CFCD2084,A100_PCIe,864,87.36319487855368,86.21679469962578,74.32448776602824,107,1355.2004,1593.2336,71.62261,76.59339,86.00492,307.33038,12.000201,3.300305,0.88134396,0.91239464,69.98719,1354.2522,0,0,0,0,0.0,23,2,0,55.97171,0,16,4,37.18714,41.120094,82.373665,0,0,0,61.241177,0.9999991,1.0000004,3081,0,0,96.93168,0.14381728,0,0,1.9149582
2024-12-22 06:14:25,GPU-CFCD2084,A100_PCIe,865,87.37513049105878,86.20598367165051,74.37032727995081,107,1355.117,1593.0358,71.684906,76.719154,86.102264,307.51657,12.0000515,3.2999032,0.88106394,0.9127023,70.17021,1357.7936,0,0,0,0,0.0,25,2,0,55.96666,0,16,4,37.242184,41.152363,82.347984,0,0,0,61.117607,1.0000014,1.0000001,3085,0,0,97.02217,0.14350419,0,0,1.9143745
2024-12-22 06:14:26,GPU-CFCD2084,A100_PCIe,866,100.0,90.0089570749551,84.85636475682259,108,1392.8582,1593.1,78.315865,83.33325,93.32979,330.0,12.000557,3.299916,0.89993274,0.900405,80.054085,1549.0465,0,0,0,0,0.0,27,2,0,64.01004,0,16,4,40.67546,44.932205,89.81876,0,0,0,70.01029,0.9999986,0.9999998,3416,0,0,98.067085,0.14973322,0,0,1.9138675
2024-12-22 06:14:27,GPU-CFCD2084,A100_PCIe,867,99.87204426527023,89.92213898897171,85.05501284822822,108,1393.1691,1592.9788,78.28742,83.34817,93.30573,330.0,11.9975395,3.3003063,0.8999647,0.9002167,80.042336,1548.8192,0,0,0,0,0.0,28,2,0,63.985397,0,16,4,40.57195,44.91441,89.84929,0,0,0,69.89191,0.99999595,1.0,3414,0,0,97.94452,0.15011051,0,0,1.9139081
2024-12-22 06:14:28,GPU-CFCD2084,A100_PCIe,868,87.52822915340025,86.19552416950333,74.26732094163323,107,1355.4647,1592.946,71.726135,76.691505,86.106224,307.32758,12.00045,3.2998512,0.8811585,0.9132547,70.05268,1355.5194,0,0,0,0,0.0,28,2,0,55.980274,0,16,4,37.333946,41.33365,82.54561,0,0,0,61.244427,1.0000005,0.99999976,3086,0,0,97.010994,0.143667,0,0,1.9132521
2024-12-22 06:14:29,GPU-CFCD2084,A100_PCIe,869,87.46217928481182,86.30306844235088,74.34912544150887,107,1355.3792,1593.0027,71.62695,76.65283,86.02785,307.45,11.999725,3.2994242,0.8814748,0.91334885,69.966484,1353.8514,0,0,0,0,0.0,28,2,1,55.98865,0,16,4,37.37836,41.306595,82.71931,0,0,0,61.09844,1.0000002,1.0000001,3081,0,0,97.02084,0.14403453,0,0,1.913843
2024-12-22 06:14:30,GPU-CFCD2084,A100_PCIe,870,87.67031856935915,86.20559109914808,74.35083102963497,107,1354.6549,1592.9734,71.6638,76.680275,86.056274,307.4818,12.000407,3.300339,0.8809627,0.9124082,69.884224,1352.2596,0,0,0,0,0.0,28,2,1,56.00149,0,16,4,37.466133,41.330868,82.71149,0,0,0,61.19324,0.9999998,1.0000005,3082,0,0,96.94525,0.14366533,0,0,1.9137657
2024-12-22 06:14:31,GPU-CFCD2084,A100_PCIe,871,87.61813929907564,86.29363642776633,74.3050080684053,107,1355.3898,1592.8507,71.66049,76.65023,85.92587,307.54742,11.99882,3.299729,0.88082856,0.9120593,69.68182,1348.3433,0,0,0,0,0.0,28,2,1,55.988335,0,16,4,37.407055,41.454247,82.85515,0,0,0,61.236134,0.99999875,1.0000002,3084,0,0,96.96788,0.14353523,0,0,1.9134969
2024-12-22 06:14:32,GPU-CFCD2084,A100_PCIe,872,87.4725755656907,86.25925228042972,74.25857715508918,107,1355.7852,1592.8997,71.707695,76.74861,86.11812,307.41196,12.000414,3.3000267,0.8809344,0.9124009,69.781685,1350.2756,0,0,0,0,0.0,28,2,1,56.00199,0,16,4,37.332718,41.182396,82.37299,0,0,0,61.213406,1.0000002,0.9999996,3084,0,0,96.97141,0.14427003,0,0,1.9134136
2024-12-22 06:14:33,GPU-CFCD2084,A100_PCIe,873,87.48074730590243,86.17376754976513,74.33548974171686,107,1354.3763,1593.0708,71.687325,76.699394,86.09373,307.34998,12.001299,3.2997494,0.88136744,0.9125602,70.0645,1355.7482,0,0,0,0,0.0,28,2,1,56.003677,0,16,4,37.377327,41.17987,82.462875,0,0,0,61.325478,1.0000008,0.9999997,3085,0,0,97.00766,0.1434588,0,0,1.9128917
2024-12-22 06:14:34,GPU-CFCD2084,A100_PCIe,874,100.0,90.02541316859424,85.1625330299139,108,1392.9568,1592.9619,78.313255,83.28515,93.29876,330.0,12.00019,3.2996109,0.8999798,0.9008903,80.03688,1548.7136,0,0,0,0,0.0,28,2,1,64.02337,0,16,4,40.920185,45.173153,90.46275,0,0,0,69.77411,1.0000039,0.9999997,3415,0,0,97.94543,0.15003,0,0,1.9110663
2024-12-22 06:14:35,GPU-CFCD2084,A100_PCIe,875,87.59624837114279,86.24351071349938,74.23378181899871,107,1355.2529,1593.0026,71.61603,76.61248,85.911766,307.5786,11.999283,3.2992404,0.88092136,0.912356,69.980446,1354.1216,0,0,0,0,0.0,30,3,1,55.999435,0,16,4,37.451843,41.268185,82.52894,0,0,0,61.2633,1.0000011,0.99999994,3081,0,0,96.972084,0.14376852,0,0,1.9123503
2024-12-22 06:14:36,GPU-CFCD2084,A100_PCIe,876,87.39904173197652,86.23097835885676,74.54195624773661,107,1355.0558,1593.0234,71.72649,76.69802,86.11105,307.70013,11.999327,3.3001356,0.88126594,0.91261387,70.234085,1359.0295,0,0,0,0,0.0,30,3,1,56.018806,0,16,4,37.496086,41.437515,83.08968,0,0,0,61.165104,1.0000012,1.0,3087,0,0,97.01433,0.14389138,0,0,1.9116019
2024-12-22 06:14:37,GPU-CFCD2084,A100_PCIe,877,87.39327319543615,86.25993499984907,74.34941524571575,107,1355.5605,1593.0312,71.685196,76.67114,86.07329,307.5848,12.000576,3.2986424,0.8811859,0.9122271,69.99694,1354.4408,0,0,0,0,0.0,30,3,1,56.008392,0,16,4,37.41918,41.16495,82.466705,0,0,0,61.30941,0.9999985,1.0000002,3084,0,0,97.034485,0.14368282,0,0,1.9109712
2024-12-22 06:14:38,GPU-CFCD2084,A100_PCIe,878,87.46613266179612,86.27002176377073,74.38147367995931,107,1355.8423,1593.1146,71.70049,76.72161,86.058044,307.38416,12.000569,3.3005192,0.8813671,0.91235787,69.76659,1349.9834,0,0,0,0,0.0,30,3,1,55.98687,0,16,4,37.449593,41.227222,82.50723,0,0,0,61.255478,0.9999981,0.9999997,3085,0,0,97.00151,0.14369701,0,0,1.9125952
2024-12-22 06:14:39,GPU-CFCD2084,A100_PCIe,879,87.54128481098489,86.28019983998976,74.27170138770049,107,1355.5707,1592.8901,71.6678,76.69748,86.05058,307.59903,12.000357,3.3004127,0.88141835,0.9120079,70.08011,1356.0502,0,0,0,0,0.0,30,3,1,56.004333,0,16,4,37.46813,41.339725,82.63991,0,0,0,61.363213,0.99999803,1.0,3082,0,0,96.95845,0.14372332,0,0,1.913751
2024-12-22 06:14:40,GPU-CFCD2084,A100_PCIe,880,87.53886554023889,86.29984605258336,74.30556821297559,107,1355.2351,1593.057,71.66332,76.66996,86.08165,307.43277,11.999963,3.2996361,0.8817672,0.9119058,70.12334,1356.8866,0,0,0,0,0.0,30,3,1,55.996628,0,16,4,37.532158,41.337227,82.63794,0,0,0,61.23305,0.9999994,0.99999946,3083,0,0,96.98979,0.14411467,0,0,1.9097384
2024-12-22 06:14:41,GPU-CFCD2084,A100_PCIe,881,87.57583873999727,86.26982117155973,74.33461361803333,107,1355.0714,1593.0756,71.76127,76.73877,86.23275,307.50003,12.000203,3.3006353,0.88103104,0.9130327,70.08133,1356.0737,0,0,0,0,0.0,30,3,1,56.02276,0,16,4,37.46831,41.210007,82.44007,0,0,0,61.38158,1.0000001,0.9999998,3089,0,0,97.00904,0.14392892,0,0,1.9109759
2024-12-22 06:14:42,GPU-CFCD2084,A100_PCIe,882,99.9280181452632,89.94497463479638,84.89543050527573,108,1392.7933,1593.0986,78.24956,83.26101,93.25543,330.0,11.999935,3.3008242,0.89962745,0.9004265,80.11757,1550.275,0,0,0,0,0.0,30,3,1,64.001686,0,16,4,40.938824,44.98081,89.950584,0,0,0,70.01566,1.0000005,0.99999976,3413,0,0,98.06089,0.1498293,0,0,1.9117806
2024-12-22 06:14:43,GPU-CFCD2084,A100_PCIe,883,87.37748270922523,86.23598958348816,74.36809184478798,107,1355.631,1592.8588,71.6624,76.684105,86.051575,307.5849,11.9996195,3.2998905,0.8813925,0.9123357,69.837074,1351.3473,0,0,0,0,0.0,31,4,1,55.997334,0,16,4,37.509853,41.186737,82.54351,0,0,0,61.132187,0.9999984,0.9999996,3082,0,0,97.01831,0.14365253,0,0,1.91219
2024-12-22 06:14:44,GPU-CFCD2084,A100_PCIe,884,87.57013174314564,86.37331719746967,74.35015166693802,107,1355.2596,1593.0255,71.76531,76.70615,86.10829,307.5625,12.000757,3.3001642,0.8814753,0.9129067,70.02439,1354.972,0,0,0,0,0.0,31,4,1,56.020763,0,16,4,37.452248,41.105125,82.11655,0,0,0,61.181717,0.9999955,1.0000001,3090,0,0,97.08494,0.14373307,0,0,1.9112823
2024-12-22 06:14:45,GPU-CFCD2084,A100_PCIe,885,87.47102539112593,86.28519479295738,74.5776877077531,107,1355.295,1593.1716,71.733185,76.73668,86.089165,307.50204,12.00031,3.3000546,0.8810259,0.91195655,69.93357,1353.2145,0,0,0,0,0.0,32,4,1,56.026474,0,16,4,37.52648,41.31435,82.67927,0,0,0,61.20584,0.99999917,0.9999999,3086,0,0,97.03476,0.14358121,0,0,1.9120378
2024-12-22 06:14:46,GPU-CFCD2084,A100_PCIe,886,87.40154089816912,86.35156653981954,74.27765522110192,107,1356.2346,1592.9901,71.69592,76.690216,86.06661,307.67395,12.00129,3.3006053,0.881029,0.912408,70.07043,1355.8628,0,0,0,0,0.0,32,4,1,56.010464,0,16,4,37.59477,41.370186,82.54019,0,0,0,61.277317,1.0000019,1.0,3084,0,0,97.05041,0.14343992,0,0,1.9126296
2024-12-22 06:14:47,GPU-CFCD2084,A100_PCIe,887,87.53315370703261,86.31315232651166,74.40605145109102,107,1355.7172,1593.0483,71.760124,76.788734,86.18346,307.5206,12.001117,3.299443,0.8813555,0.91254526,70.17159,1357.8203,0,0,0,0,0.0,32,4,1,56.011177,0,16,4,37.542355,41.288967,82.61565,0,0,0,61.357094,0.9999992,0.9999997,3087,0,0,96.9759,0.1436261,0,0,1.9115748
2024-12-22 06:14:48,GPU-CFCD2084,A100_PCIe,888,100.0,90.0096720829606,85.02478462830186,108,1393.0951,1593.078,78.34054,83.35211,93.3733,330.0,12.0002775,3.299909,0.9003429,0.90050644,79.96319,1547.2876,0,0,0,0,0.0,32,5,1,64.002014,0,16,4,40.93707,44.91398,89.915146,0,0,0,70.06107,0.9999999,1.0000002,3416,0,0,98.03044,0.14981776,0,0,1.9116024
2024-12-22 06:14:49,GPU-CFCD2084,A100_PCIe,889,99.99267657194287,90.01205628272146,84.89296794682741,108,1392.3119,1592.8975,78.33233,83.34686,93.4095,330.0,12.000595,3.3003676,0.8998247,0.900079,80.06516,1549.261,0,0,0,0,0.0,32,5,1,63.98189,0,16,4,41.039845,45.067963,90.27996,0,0,0,70.06647,0.99999684,0.9999998,3415,0,0,98.00719,0.15031528,0,0,1.9095303
2024-12-22 06:14:50,GPU-CFCD2084,A100_PCIe,890,99.97252909652889,89.99853679840453,85.06868275254965,108,1392.5378,1593.1833,78.33241,83.317955,93.272804,330.0,11.9990425,3.3003254,0.90001744,0.9002179,79.91235,1546.3041,0,0,0,0,0.0,32,5,1,64.007095,0,16,4,40.99017,45.042965,90.02679,0,0,0,69.92536,1.0000002,1.0000002,3415,0,0,98.09797,0.15001687,0,0,1.9087573
2024-12-22 06:14:51,GPU-CFCD2084,A100_PCIe,891,87.5207540542392,86.18958255556996,74.36093572019233,107,1355.4338,1593.0499,71.73343,76.733475,86.05699,307.46832,11.999923,3.2999828,0.88091564,0.9122817,70.0225,1354.9353,0,0,0,0,0.0,33,5,1,56.036316,0,16,4,37.493565,41.25184,82.43247,0,0,0,61.359455,1.0000008,1.0000002,3085,0,0,96.98853,0.14346533,0,0,1.9103062
2024-12-22 06:14:52,GPU-CFCD2084,A100_PCIe,892,87.50921404009397,86.2601565916348,74.15249268653278,107,1355.1145,1593.052,71.73601,76.76432,86.15666,307.51093,12.000342,3.300557,0.8812575,0.9125741,69.97374,1353.9918,0,0,0,0,0.0,33,5,1,56.013622,0,16,4,37.559303,41.263763,82.62986,0,0,0,61.28241,0.99999887,1.0,3087,0,0,97.073746,0.14370409,0,0,1.9108621
2024-12-22 06:14:53,GPU-CFCD2084,A100_PCIe,893,87.45156608545997,86.30816165514057,74.46856653822546,107,1355.8981,1592.8337,71.80451,76.80257,86.23909,307.54605,11.998417,3.3000934,0.88127595,0.9129733,70.20606,1358.4873,0,0,0,0,0.0,33,5,1,56.039196,0,16,4,37.595497,41.283722,82.68694,0,0,0,61.352177,1.0000019,1.0000001,3091,0,0,97.071304,0.14385395,0,0,1.9109409
2024-12-22 06:14:54,GPU-CFCD2084,A100_PCIe,894,87.49043466049059,86.23600905022806,74.29162408585826,107,1355.8436,1593.0795,71.7097,76.71494,86.08769,307.752,12.000429,3.3000455,0.88159347,0.91182005,69.91867,1352.9263,0,0,0,0,0.0,33,5,1,56.03127,0,16,4,37.599236,41.21842,82.41413,0,0,0,61.125576,1.0000024,0.9999998,3084,0,0,96.97971,0.14391313,0,0,1.9108248
2024-12-22 06:14:55,GPU-CFCD2084,A100_PCIe,895,100.0,90.01647811941803,84.8952225074172,108,1392.59,1593.0507,78.31864,83.27256,93.140015,330.0,11.999041,3.3002787,0.89985865,0.9004544,80.00883,1548.1708,0,0,0,0,0.0,33,5,1,63.99923,0,16,4,41.02684,45.08476,89.97357,0,0,0,70.04525,1.0000042,0.9999997,3415,0,0,98.01245,0.1500397,0,0,1.9099253
2024-12-22 06:14:56,GPU-CFCD2084,A100_PCIe,896,87.55394944095077,86.29445825958538,74.47324162419953,107,1355.9598,1593.1625,71.66945,76.66739,86.01644,307.69138,11.99915,3.2999756,0.88143927,0.91238135,70.16465,1357.6859,0,0,0,0,0.0,34,5,1,56.028522,0,16,4,37.587837,41.234016,82.36215,0,0,0,61.213173,0.99999815,1.0,3082,0,0,96.94549,0.14387286,0,0,1.910748
2024-12-22 06:14:57,GPU-CFCD2084,A100_PCIe,897,87.54519895030387,86.22414739215994,74.37013190937306,107,1355.4248,1592.9689,71.71746,76.6571,86.107635,307.60867,11.999471,3.30002,0.88114834,0.9119025,69.833595,1351.28,0,0,0,0,0.0,36,5,1,56.038452,0,16,4,37.589863,41.16324,82.31723,0,0,0,61.14805,1.0000006,1.0,3086,0,0,97.07532,0.14373957,0,0,1.9102442
2024-12-22 06:14:58,GPU-CFCD2084,A100_PCIe,898,87.4757397635289,86.24258248734498,74.4969085838876,107,1356.2039,1592.9012,71.79459,76.779106,86.13539,307.62515,11.9999695,3.299685,0.88132125,0.9123577,70.07149,1355.8833,0,0,0,0,0.0,36,5,1,56.024105,0,16,4,37.60678,41.208405,82.27501,0,0,0,61.339466,0.9999976,0.99999994,3089,0,0,96.91693,0.14374022,0,0,1.9103062
2024-12-22 06:14:59,GPU-CFCD2084,A100_PCIe,899,87.52475846869511,86.21997813936402,74.52631796620388,107,1355.4711,1592.9318,71.759926,76.76183,86.14411,307.73358,11.998672,3.3011732,0.88171893,0.9129804,70.03963,1355.2667,0,0,0,0,0.0,36,5,1,56.02674,0,16,4,37.65381,41.349377,82.77163,0,0,0,61.23205,1.0000012,0.9999998,3088,0,0,96.93837,0.1444265,0,0,1.9102576
2024-12-22 06:15:00,GPU-CFCD2084,A100_PCIe,900,87.405091413645,86.2278279718125,74.34086517837628,107,1355.6007,1592.9495,71.699196,76.722206,86.151924,307.67728,12.000856,3.2998106,0.8816622,0.9122714,69.96046,1353.7349,0,0,0,0,0.0,36,5,1,56.0175,0,16,4,37.577057,41.262615,82.44797,0,0,0,61.328037,1.000001,0.9999998,3083,0,0,96.99668,0.1436475,0,0,1.9094275
2024-12-22 06:15:01,GPU-CFCD2084,A100_PCIe,901,87.54635725853605,86.20919038783838,74.48462760917444,107,1355.8477,1592.8881,71.72247,76.6925,86.1563,307.60873,12.000177,3.3002915,0.88169557,0.91258407,70.15013,1357.405,0,0,0,0,0.0,36,5,1,56.021618,0,16,4,37.61448,41.09551,82.183784,0,0,0,61.177128,0.9999961,0.9999997,3086,0,0,96.96522,0.14351599,0,0,1.9094992
2024-12-22 06:15:02,GPU-CFCD2084,A100_PCIe,902,87.62118013337334,86.22461666207039,74.32958529258588,107,1355.8104,1593.129,71.66967,76.68088,86.0788,307.755,12.0019245,3.3007634,0.8813827,0.9118193,70.19996,1358.3693,0,0,0,0,0.0,36,5,1,56.029694,0,16,4,37.63572,41.27002,82.64951,0,0,0,61.477978,1.0000006,1.0000002,3083,0,0,96.96293,0.14368016,0,0,1.911711
2024-12-22 06:15:03,GPU-CFCD2084,A100_PCIe,903,99.91155207157135,90.05677822604775,85.22331158816814,108,1392.9032,1593.1328,78.28934,83.33339,93.28676,330.0,12.0003,3.2994628,0.89995795,0.89926976,80.065796,1549.2731,0,0,0,0,0.0,37,5,1,63.998196,0,16,4,41.00629,44.89016,89.817085,0,0,0,69.9881,0.9999996,0.9999999,3414,0,0,97.98637,0.14997828,0,0,1.9104671
2024-12-22 06:15:04,GPU-CFCD2084,A100_PCIe,904,99.96484433859587,89.96338091790676,84.9307043030858,108,1392.7076,1592.9805,78.33444,83.315216,93.31466,330.0,12.000571,3.3002443,0.90005696,0.89956933,79.97032,1547.4258,0,0,0,0,0.0,38,5,1,63.994965,0,16,4,41.06484,45.05149,90.29742,0,0,0,69.95308,0.9999976,0.9999998,3417,0,0,98.0383,0.14968672,0,0,1.9093554
2024-12-22 06:15:05,GPU-CFCD2084,A100_PCIe,905,87.55379518059215,86.26527300104445,74.50655020618039,107,1355.577,1592.9607,71.702095,76.655685,86.10911,307.55624,11.999146,3.3000093,0.88139427,0.91287106,69.882545,1352.2272,0,0,0,0,0.0,38,5,1,56.033302,0,16,4,37.65133,41.316456,82.77269,0,0,0,61.372833,0.9999994,1.0000001,3084,0,0,97.042625,0.14386731,0,0,1.9096072
2024-12-22 06:15:06,GPU-CFCD2084,A100_PCIe,906,87.60848606276139,86.239879900657,74.4876971783785,107,1355.1758,1592.8185,71.68007,76.68877,86.05775,307.545,11.998818,3.3007178,0.8813778,0.9124464,70.04465,1355.3639,0,0,0,0,0.0,38,5,1,56.026146,0,16,4,37.522015,41.071423,82.038956,0,0,0,61.264748,1.0000042,0.9999999,3083,0,0,97.02102,0.1436447,0,0,1.9090708
2024-12-22 06:15:07,GPU-CFCD2084,A100_PCIe,907,87.50555543253043,86.30688931204145,74.43419035656338,107,1355.4636,1593.0696,71.74135,76.70559,86.12036,307.56372,12.000619,3.2996364,0.8811564,0.9129074,70.0106,1354.705,0,0,0,0,0.0,38,5,1,56.015965,0,16,4,37.63994,41.262363,82.584015,0,0,0,61.589287,1.0000012,0.9999999,3086,0,0,97.02254,0.14330362,0,0,1.9094696
2024-12-22 06:15:08,GPU-CFCD2084,A100_PCIe,908,87.48991398533518,86.31188119357924,74.33467733802681,107,1355.082,1593.1653,71.7183,76.69373,86.03282,307.64005,11.998907,3.299699,0.88114685,0.9129318,70.01586,1354.8069,0,0,0,0,0.0,38,6,1,56.037655,0,16,4,37.718334,41.394638,82.804565,0,0,0,61.38852,0.99999833,1.0000002,3088,0,0,97.004074,0.14376159,0,0,1.9093775
